Time (in s),Radial Velocity (in m/s)
166600000,-0.061296865796942296
166700000,-0.05157217476200997
166800000,-0.058907321688476434
166900000,-0.04889105036622455
167000000,-0.060098949130302615
167100000,-0.06150699887239782
167200000,-0.04591528566554069
167300000,-0.06416706297021355
167400000,-0.04984571660240755
167500000,-0.056393935456871346
167600000,-0.058939216048688285
167700000,-0.06172527165993059
167800000,-0.06021474199982819
167900000,-0.057798774743205356
168000000,-0.057371388516932915
168100000,-0.04187213320403886
168200000,-0.05711578031205126
168300000,-0.0554766347092071
168400000,-0.05791270926943665
168500000,-0.05891623408815503
168600000,-0.056734872839815265
168700000,-0.05534880625740544
168800000,-0.044531371264558
168900000,-0.03968170155807153
169000000,-0.05639065292123532
169100000,-0.052700015398462974
169200000,-0.0524475628385798
169300000,-0.036357890672332735
169400000,-0.04250491772168614
169500000,-0.04126252862134514
169600000,-0.04498253275759713
169700000,-0.04179672592537571
169800000,-0.040437636019575715
169900000,-0.0472098127017226
170000000,-0.03573753361553203
170100000,-0.038901252771158724
170200000,-0.03327232689257775
170300000,-0.03690552503713734
170400000,-0.04577834997028064
170500000,-0.0301906406886893
170600000,-0.04696906894061886
170700000,-0.04099989792618826
170800000,-0.04244997645540556
170900000,-0.045680390064247865
171000000,-0.028614680799776856
171100000,-0.04443372567569861
171200000,-0.03059737068276407
171300000,-0.029103971120033365
171400000,-0.035684839018027
171500000,-0.030379846218088633
171600000,-0.041524009771413316
171700000,-0.04173862075344402
171800000,-0.029044257672467832
171900000,-0.02613681245019747
172000000,-0.03490207153576954
172100000,-0.02953742700614559
172200000,-0.034903844712963726
172300000,-0.022304483790625922
172400000,-0.04007781269958534
172500000,-0.03117857037910678
172600000,-0.020406060503204412
172700000,-0.03707478964203549
172800000,-0.019849447158533137
172900000,-0.03128729210788416
173000000,-0.03656180234711015
173100000,-0.019961983334813534
173200000,-0.021413524471173957
173300000,-0.025723371276987185
173400000,-0.031092233492364507
173500000,-0.018098381447710837
173600000,-0.019937257942697663
173700000,-0.025561585436114156
173800000,-0.014595324342525536
173900000,-0.014199987317460784
174000000,-0.02068892196937145
174100000,-0.01474362583476842
174200000,-0.016758621507591658
174300000,-0.026632470486372396
174400000,-0.027653989167375964
174500000,-0.022212616203769096
174600000,-0.018302916112788725
174700000,-0.02110817072636445
174800000,-0.023737158359680176
174900000,-0.012277825343321344
175000000,-0.011115479128979592
175100000,-0.010214154746099425
175200000,-0.019661176174713482
175300000,-0.019290434020837226
175400000,-0.007548304857914783
175500000,-0.005666885375756665
175600000,-0.007805061618870044
175700000,-0.017620135542908307
175800000,-0.020532007840429425
175900000,-0.01600702622957041
176000000,-0.011377755708169957
176100000,-0.020846548946890243
176200000,-0.006701256697927349
176300000,-0.005308218294032998
176400000,-0.01859144566298182
176500000,-0.01373066117499619
176600000,-0.010711289278292981
176700000,-0.008553836419649017
176800000,-0.011020610095943927
176900000,-0.016499875394857217
177000000,0.0030041244538055317
177100000,-0.00024711799640050186
177200000,-0.0035600008080307905
177300000,-0.0075745990824420935
177400000,-0.0018033894923797644
177500000,0.00032931631120303
177600000,-0.004271234179804585
177700000,-0.009048445941352398
177800000,-0.0073794479659284986
177900000,0.0003208344480931345
178000000,0.0057978631360709205
178100000,-0.003379812834766814
178200000,0.008263821037188736
178300000,-0.008656579921353536
178400000,-0.004879132271000877
178500000,0.010107622216459913
178600000,0.012700898721624826
178700000,-0.0009799980014266307
178800000,0.014065007064166411
178900000,-0.004233954322084612
179000000,-0.0026439373545792044
179100000,0.0005228501881358182
179200000,0.011430123514999585
179300000,0.005518412238905075
179400000,0.0032219545010867133
179500000,0.002469159477697705
179600000,0.0051147537561719286
179700000,0.004618368011918999
179800000,0.0021728342201270782
179900000,0.015519989722762884
180000000,0.005822218414018665
180100000,0.02085152738995162
180200000,0.006702946866748854
180300000,0.019210218878396766
180400000,0.008973215635922932
180500000,0.021574191999572064
180600000,0.02020713893597223
180700000,0.02330513713543629
180800000,0.014333651137215846
180900000,0.024933589857527083
181000000,0.015392400304304117
181100000,0.02674774973091614
181200000,0.027809146375346844
181300000,0.023332176719405462
181400000,0.01885703665587336
181500000,0.020987381079090713
181600000,0.032767161335507736
181700000,0.03062419668928038
181800000,0.03252581402911031
181900000,0.0164425222532513
182000000,0.027703283619778033
182100000,0.0213420226473228
182200000,0.03217232697912052
182300000,0.019605856339701525
182400000,0.03688273413231098
182500000,0.029197846833407152
182600000,0.033895823327192445
182700000,0.030039501084583375
182800000,0.03183324114468039
182900000,0.03420049679972373
183000000,0.037056141759531355
183100000,0.029449168313669907
183200000,0.032416713058109184
183300000,0.025406115933760614
183400000,0.033445570755287986
183500000,0.04482688445899575
183600000,0.04526184446398017
183700000,0.03388544496099355
183800000,0.043329101008264315
183900000,0.03352886120012401
184000000,0.04693600024944594
184100000,0.03179647737076764
184200000,0.05040426094939653
184300000,0.05036674341338308
184400000,0.051327219692619594
184500000,0.03967430627012966
184600000,0.041382251461336915
184700000,0.040037203945997794
184800000,0.0452824254499195
184900000,0.04363739219336109
185000000,0.05314078741946533
185100000,0.05458277364322788
185200000,0.05043138539126775
185300000,0.04166867987868167
185400000,0.05474183711285536
185500000,0.04917326415077654
185600000,0.04598629372301286
185700000,0.06053176754958889
185800000,0.05245156971748071
185900000,0.05735299555843191
186000000,0.06068967321989687
186100000,0.0573756308079624
186200000,0.053086735443115186
186300000,0.04946545053821933
186400000,0.04720267808254392
186500000,0.06392163309221421
186600000,0.05820271790193915
186700000,0.05883729616772228
186800000,0.060791358372236926
186900000,0.05811664297726492
187000000,0.06509710095972293
187100000,0.07039979071623295
187200000,0.05722894324331234
187300000,0.05702041154035638
187400000,0.05799050436777807
187500000,0.06678710555725698
187600000,0.06724218692475016
187700000,0.061954174767888615
187800000,0.07500849119334331
187900000,0.07408553705905728
188000000,0.07489893474248736
188100000,0.0637964760227379
188200000,0.06867177256725784
188300000,0.06971206937389962
188400000,0.07501058143226896
188500000,0.0713432800843837
188600000,0.06073682422598964
188700000,0.06901128878964777
188800000,0.07472491280226067
188900000,0.07946972285927217
189000000,0.0642364585958203
189100000,0.07509728442983572
189200000,0.06421859028729142
189300000,0.08096213580895054
189400000,0.07510025408049376
189500000,0.06888174400442941
189600000,0.07226578665643112
189700000,0.08107172474864509
189800000,0.08004607216235003
189900000,0.0784774214500026
190000000,0.08333840752839525
190100000,0.07415765634509956
190200000,0.07336593814811238
190300000,0.07887536478797393
190400000,0.08899376427241848
190500000,0.07542303104504619
190600000,0.07441191599067833
190700000,0.07452134368387772
190800000,0.08370020384788188
190900000,0.08148112400128538
191000000,0.0830990890436861
191100000,0.07452224926332296
191200000,0.07481347667955746
191300000,0.0913554519727317
191400000,0.07498667104290885
191500000,0.07696313370661996
191600000,0.07884516619723395
191700000,0.0826166529710117
191800000,0.09013906322906433
191900000,0.08611229759641548
192000000,0.08561974161138032
192100000,0.08716574443591558
192200000,0.08512909559375005
192300000,0.0888056515669513
192400000,0.08179766112331614
192500000,0.07944001887067315
192600000,0.09027218195889271
192700000,0.08978951535274975
192800000,0.08399824182359121
192900000,0.0861155667135844
193000000,0.09732547530772644
193100000,0.08532005108034779
193200000,0.09679798022360886
193300000,0.08572624550695017
193400000,0.08297550181285085
193500000,0.09045757258377062
193600000,0.08128139276103044
193700000,0.09511610633609013
193800000,0.08994810485265543
193900000,0.08686260734096105
194000000,0.08209533588362022
194100000,0.08801931790317474
194200000,0.08524379088987638
194300000,0.08237553657594282
194400000,0.0959404047765414
194500000,0.08116900057912033
194600000,0.08118360097841158
194700000,0.08920251505175748
194800000,0.09061436411800555
194900000,0.08445452807821872
195000000,0.09001270585923872
195100000,0.09323497638984121
195200000,0.08840456881393913
195300000,0.082651973899478
195400000,0.09011939251769906
195500000,0.0878015782127419
195600000,0.09396253819697224
195700000,0.09724644951693451
195800000,0.08829003225436655
195900000,0.09396411270637305
196000000,0.0866373911632064
196100000,0.09275756209945123
196200000,0.09411416759228947
196300000,0.07957684986879461
196400000,0.08022105155787919
196500000,0.08788685048174318
196600000,0.08321405590516401
196700000,0.08060720643712631
196800000,0.08797775761451694
196900000,0.09470015106922858
197000000,0.08503347368923837
197100000,0.08446385508625617
197200000,0.08087241593710011
197300000,0.08851273787335183
197400000,0.09049369526866093
197500000,0.08458435870666461
197600000,0.0912258790913019
197700000,0.0781406718011886
197800000,0.08974462950372156
197900000,0.07788859926965752
198000000,0.07497243263694957
198100000,0.07496383294204377
198200000,0.07347299751787632
198300000,0.08328354131002406
198400000,0.08221950354968278
198500000,0.09105967004192496
198600000,0.08704325006051063
198700000,0.0793371131508817
198800000,0.08179972314217049
198900000,0.07155971925205414
199000000,0.0706142153054284
199100000,0.07927081519550445
199200000,0.07130593558810458
199300000,0.07769256765651693
199400000,0.08775706699178362
199500000,0.08223340711225771
199600000,0.08349650233651378
199700000,0.07541825518263062
199800000,0.07536498908091538
199900000,0.0776449737553147
200000000,0.06950780043880879
200100000,0.06555266458788729
200200000,0.07515788115617514
200300000,0.07947490060119904
200400000,0.06799921199076617
200500000,0.08210693136476835
200600000,0.07667331759406949
200700000,0.07727369037283664
200800000,0.07764920688842261
200900000,0.07838041211670431
201000000,0.07218459349391043
201100000,0.0635049485934269
201200000,0.0767481433655668
201300000,0.07717179936687946
201400000,0.0655242776282659
201500000,0.06109754729526939
201600000,0.06503994280835652
201700000,0.06582962913520497
201800000,0.06974345085366607
201900000,0.06887337000556645
202000000,0.060841224516101126
202100000,0.06622611847712322
202200000,0.05945793806686254
202300000,0.06975134074932543
202400000,0.07019409377922346
202500000,0.06204912442212611
202600000,0.050221445461966344
202700000,0.06655683569335007
202800000,0.05567713426285816
202900000,0.06379126402165719
203000000,0.05407214811671948
203100000,0.04952883135103951
203200000,0.05766615016073483
203300000,0.05707813787854624
203400000,0.06324202417822553
203500000,0.04770093679116069
203600000,0.04327269116422033
203700000,0.04968692914624009
203800000,0.04134337080051782
203900000,0.04596913242017099
204000000,0.04653127005766288
204100000,0.04487983288145086
204200000,0.0565387660146866
204300000,0.039372612291251746
204400000,0.05077757250234732
204500000,0.03660697465198176
204600000,0.037109570901953326
204700000,0.04469990769660937
204800000,0.05230439310742306
204900000,0.04183041784013387
205000000,0.04998399811914016
205100000,0.04905328687132997
205200000,0.03767908184212283
205300000,0.036551638471617014
205400000,0.04394595217308676
205500000,0.04759644985886466
205600000,0.037395668889964276
205700000,0.033217880273043676
205800000,0.037510497230368776
205900000,0.034868394578351475
206000000,0.03904631111662217
206100000,0.025931894483304976
206200000,0.03890088175659213
206300000,0.04232740159308849
206400000,0.04131607491202832
206500000,0.02502257911155989
206600000,0.03922006742866925
206700000,0.03354991984854683
206800000,0.022790995403828566
206900000,0.030287680641851344
207000000,0.03722271617568567
207100000,0.029069858733520734
207200000,0.03536635948057194
207300000,0.016828915716921116
207400000,0.02336270848785638
207500000,0.020343715098543932
207600000,0.016140847840382177
207700000,0.019006959296416843
207800000,0.01817522474314783
207900000,0.031935356757393576
208000000,0.025284873317839327
208100000,0.025143943795468936
208200000,0.01639554046285702
208300000,0.012364912334486684
208400000,0.012731518155512735
208500000,0.019426333844546367
208600000,0.02348466812751384
208700000,0.02298069849583374
208800000,0.022848516062336253
208900000,0.009537562871231146
209000000,0.006966313442534983
209100000,0.01929316906256469
209200000,0.020806146077186224
209300000,0.012207236829834631
209400000,0.018124548450089744
209500000,0.016683048308374946
209600000,0.014821649524364218
209700000,0.010788589052393608
209800000,0.01166939280007408
209900000,0.019925610527653344
210000000,0.007114939964697632
210100000,0.016320970893147588
210200000,0.003925366224187266
210300000,0.010790735589929962
210400000,0.0029422570101457907
210500000,0.010311497607917962
210600000,0.0067784919679543245
210700000,0.0010638723793984046
210800000,-0.0003226581143148397
210900000,-0.002546511222635869
211000000,0.011097014337199087
211100000,0.01039778759653717
211200000,0.00886606803648744
211300000,0.01148129679289852
211400000,0.002201002558898305
211500000,0.00863436897093597
211600000,-0.0027250757989401055
211700000,0.00813246032828649
211800000,0.0019509851024535297
211900000,-0.005409919008654453
212000000,0.004409700447219217
212100000,-0.004352011518417406
212200000,0.009132296684729467
212300000,0.0009889881151475596
212400000,-0.0027774358060821142
212500000,0.0082378392486717
212600000,-0.005623995932212401
212700000,0.009744071819287443
212800000,0.009257094452731915
212900000,0.004183201116226215
213000000,0.00179189085483006
213100000,-0.004294713336404865
213200000,0.004451436267648105
213300000,0.008643912296594431
213400000,0.004266922030666533
213500000,-0.002370906047857734
213600000,0.004597980940951584
213700000,-0.0038315463755560827
213800000,0.002429302787216517
213900000,-0.005583458369052507
214000000,-0.007482061433382932
214100000,3.359007276685852e-05
214200000,-0.007388080282512981
214300000,-0.006171283809275261
214400000,-0.010195727751102543
214500000,-0.0020891428722086495
214600000,0.006868745741060006
214700000,-0.010637191220031846
214800000,-0.007003649927085811
214900000,-0.0022406410041480515
215000000,-0.008770937818106575
215100000,-0.011275608894016225
215200000,-0.004910282711337321
215300000,-0.005657598365048937
215400000,-0.008374697124742729
215500000,-0.0005526705625798246
215600000,-0.00357198869450975
215700000,-0.0035350826849337904
215800000,-0.006705347959938123
215900000,0.0027827089988723165
216000000,-0.005632100295240052
216100000,0.004936034522948472
216200000,-0.012367087671496399
216300000,0.0015102063055589376
216400000,-0.013160449684687566
216500000,-0.011779092677233342
216600000,-0.012328037455492631
216700000,0.002935368671942263
216800000,-0.004029057151754455
216900000,-0.001358104202882909
217000000,-0.011229715436890605
217100000,0.0015592422412622226
217200000,-0.001736722289035009
217300000,-0.00372046803848005
217400000,0.005965865338978599
217500000,-0.007886217728899171
217600000,-0.004814472575243549
217700000,0.0028267336496419562
217800000,0.005564698423968582
217900000,-0.0008512318698405772
218000000,-0.004916608257839058
218100000,-0.0024700796628581833
218200000,0.0007559680204882752
218300000,0.008522851210644833
218400000,0.0030694883252603434
218500000,-0.0009456654376156955
218600000,0.000692444588713842
218700000,0.0009208600878607125
218800000,-0.007491469892156254
218900000,0.007685398255948189
219000000,-0.005143598107538646
219100000,-0.0017586363151927981
219200000,-0.0008888904817077933
219300000,0.005736298696867259
219400000,0.002604807172108507
219500000,0.0002363460688816557
219600000,0.0030637097723101806
219700000,-0.004005072953442025
219800000,-0.005562313060206834
219900000,-0.002683273063934225
220000000,-0.0024007363929042383
220100000,0.0012584478533636569
220200000,0.01175959843506014
220300000,0.013761128039263465
220400000,0.0007237696562558673
220500000,0.0015026011691417701
220600000,0.010231894950002554
220700000,0.015223124964163894
220800000,0.005422239637712111
220900000,0.012927137031372625
221000000,0.0015468050814300954
221100000,0.0026734735408404557
221200000,0.004279850700643956
221300000,0.010901174955416993
221400000,0.009829016696820712
221500000,0.0017553475736812475
221600000,-0.0017594474021731578
221700000,0.010462947927578082
221800000,0.015234276421370641
221900000,0.011365044174067765
222000000,0.003218234528254496
222100000,0.009157225332767964
222200000,0.01706742344141622
222300000,0.019536070896491904
222400000,0.01644252875535891
222500000,0.014418376119261255
222600000,0.007221861767844652
222700000,0.019518215814901013
222800000,0.010477244532256848
222900000,0.005494961821143933
223000000,0.005683923248143386
223100000,0.006181336224258556
223200000,0.013794547994677612
223300000,0.005352860486039999
223400000,0.006069981212471392
223500000,0.011185146114003543
223600000,0.019817704081378024
223700000,0.010116929799111685
223800000,0.006565427385225455
223900000,0.02504235193300801
224000000,0.011771562734770723
224100000,0.00844712031206829
224200000,0.025013620932069613
224300000,0.008308313254469079
224400000,0.014737570440454435
224500000,0.015118393323597674
224600000,0.018082478869939744
224700000,0.01909788610896193
224800000,0.01415287141834876
224900000,0.012204297171369621
225000000,0.01767032659738417
225100000,0.02620231008057339
225200000,0.019200179904018063
225300000,0.028545737604033054
225400000,0.020367291097593665
225500000,0.029221362711769523
225600000,0.025683187119980865
225700000,0.02214774434306639
225800000,0.02212033508743806
225900000,0.02138080417550542
226000000,0.01910325709684381
226100000,0.027931780443615203
226200000,0.019320647091549722
226300000,0.032612765216558884
226400000,0.030414782680469703
226500000,0.022346116476255513
226600000,0.034632701639904936
226700000,0.020203065174378067
226800000,0.035478669383467026
226900000,0.03558665263218482
227000000,0.026172997155768093
227100000,0.019514724879566802
227200000,0.020446309570878396
227300000,0.02462827712774878
227400000,0.03401245283432111
227500000,0.034993256870190614
227600000,0.024089436062512598
227700000,0.02663318421329135
227800000,0.03525942084906015
227900000,0.029636276270636357
228000000,0.02181272754327307
228100000,0.024173104142262997
228200000,0.025740891177756648
228300000,0.026477752847850977
228400000,0.023194224037991013
228500000,0.039901403618779314
228600000,0.023822021132806973
228700000,0.03798760299325055
228800000,0.030333873599242056
228900000,0.03412687549640385
229000000,0.037633289012342884
229100000,0.03819170987005628
229200000,0.035512287090725354
229300000,0.026222736013024807
229400000,0.043276544179742235
229500000,0.04155830660958576
229600000,0.03593575035780934
229700000,0.03857524987083901
229800000,0.03139292711804754
229900000,0.02603996840411462
230000000,0.028234657321186876
230100000,0.03527600675530016
230200000,0.02716701217112228
230300000,0.02629035576074432
230400000,0.029990036859174313
230500000,0.029354801574737698
230600000,0.03527997882813038
230700000,0.03344822744077232
230800000,0.03624547999971389
230900000,0.03153860603984054
231000000,0.046683481589577594
231100000,0.037871919559288675
231200000,0.036204566749610825
231300000,0.03360568327807858
231400000,0.041423849500462566
231500000,0.038033448356747754
231600000,0.038958820909568856
231700000,0.04385971963513574
231800000,0.0476366144318535
231900000,0.04700040853111834
232000000,0.04431099732040662
232100000,0.029456670557593663
232200000,0.047339745203529945
232300000,0.033080598064149966
232400000,0.033525197838046354
232500000,0.03713704591820106
232600000,0.044106622809294595
232700000,0.03536233255935031
232800000,0.03763788044510346
232900000,0.039572922738626476
233000000,0.04612381410272433
233100000,0.04731165331749756
233200000,0.031129384637088243
233300000,0.04356858165657225
233400000,0.03970141469726448
233500000,0.0505777412926339
233600000,0.03532841801599791
233700000,0.05101246125354569
233800000,0.04741012429301626
233900000,0.04611014758728867
234000000,0.04476583527352117
234100000,0.04923484380461765
234200000,0.040720692007768
234300000,0.038893728475664725
234400000,0.04851960399486767
234500000,0.04060936360889392
234600000,0.04349970106250724
234700000,0.050621987206558486
234800000,0.0425811823915184
234900000,0.04306651711210217
235000000,0.051676485153709865
235100000,0.03275285484072166
235200000,0.047467754585308206
235300000,0.04320990308338477
235400000,0.048346077403267
235500000,0.04520842423967584
235600000,0.0526318211510232
235700000,0.04944423133029743
235800000,0.04014323726222163
235900000,0.052684442767325965
236000000,0.03364721479458677
236100000,0.043345277860549994
236200000,0.044687386187752524
236300000,0.042234267710921494
236400000,0.04104970083994272
236500000,0.041465087554682534
236600000,0.03545725660308136
236700000,0.04464621204482471
236800000,0.043036166640539775
236900000,0.052386462356427216
237000000,0.03835119382821865
237100000,0.04282917847082798
237200000,0.04726522155563129
237300000,0.04629269875058774
237400000,0.0405024530227445
237500000,0.037630580887313435
237600000,0.035866840135302336
237700000,0.05011098518350075
237800000,0.048427677054141804
237900000,0.03736331110794692
238000000,0.04441092798431793
238100000,0.03795341350072065
238200000,0.04477001181653056
238300000,0.04459364770459771
238400000,0.035087222092565096
238500000,0.05235345747223996
238600000,0.04063235921388002
238700000,0.04123977326751532
238800000,0.038169104888647554
238900000,0.0501439995751245
239000000,0.04806813131540668
239100000,0.04707840419378418
239200000,0.052585043892471164
239300000,0.045336539260995935
239400000,0.05522686947308253
239500000,0.039030391526771555
239600000,0.04414590158296777
239700000,0.04555113564339658
239800000,0.03625476754655532
239900000,0.04461594810404663
240000000,0.03755605844075232
240100000,0.04314078491785951
240200000,0.04096079118350074
240300000,0.049954823325726025
240400000,0.048902193614335406
240500000,0.03740585264774485
240600000,0.04652788447566212
240700000,0.04289815955875585
240800000,0.042126501110680885
240900000,0.05307147502158145
241000000,0.03989911330128316
241100000,0.056615237517435996
241200000,0.05747146705577994
241300000,0.05585268703991654
241400000,0.04647774680752593
241500000,0.039727253374924
241600000,0.05566114430660534
241700000,0.04990491842407054
241800000,0.048061196303665545
241900000,0.04824869782807429
242000000,0.05760267169509641
242100000,0.04945273057996053
242200000,0.040248838882520996
242300000,0.05852866987490499
242400000,0.0539917509454854
242500000,0.04831381893181428
242600000,0.040704921782635003
242700000,0.046895461690180495
242800000,0.052999701254210635
242900000,0.05780639797347899
243000000,0.049228487914056124
243100000,0.04291751420325134
243200000,0.046062670190852514
243300000,0.04437017476728877
243400000,0.04842743124978537
243500000,0.0573902006427931
243600000,0.04807150418233447
243700000,0.0514780266522918
243800000,0.059531487519022985
243900000,0.05583575770021989
244000000,0.0549057776427443
244100000,0.04624594197306588
244200000,0.049918049929686716
244300000,0.04434930161374458
244400000,0.04655171706199281
244500000,0.05875157785584838
244600000,0.060751190623496716
244700000,0.05906804751088564
244800000,0.05605719838607027
244900000,0.04970958951539666
245000000,0.05403303759672153
245100000,0.052013250764781936
245200000,0.05740656333767141
245300000,0.059957844701619696
245400000,0.04634522245905342
245500000,0.05932861294486803
245600000,0.04683756254835916
245700000,0.052147537593982475
245800000,0.06342207188016927
245900000,0.04510057173304445
246000000,0.04902145322872973
246100000,0.05842997649770533
246200000,0.05236466568439664
246300000,0.0491041975686745
246400000,0.06010413868769288
246500000,0.06380280639911962
246600000,0.054628554296689405
246700000,0.05556781166793991
246800000,0.0501515275233071
246900000,0.06134343384371679
247000000,0.05565441837279486
247100000,0.047110793163254124
247200000,0.06584925774563288
247300000,0.05779383429618787
247400000,0.04952252070346813
247500000,0.05643524745558938
247600000,0.06604149034400048
247700000,0.06241722448796336
247800000,0.048771073132123116
247900000,0.047630986410023377
248000000,0.06602615795945371
248100000,0.04980100154485973
248200000,0.05048712417947005
248300000,0.05074794022015221
248400000,0.058648380164341686
248500000,0.04929289726610825
248600000,0.058747460491349546
248700000,0.06636896824513869
248800000,0.05889209959256233
248900000,0.05026485974662742
249000000,0.05729405775271934
249100000,0.051976168386832104
249200000,0.056937194771823504
249300000,0.05653131194201816
249400000,0.05451764211018404
249500000,0.06307968867217346
249600000,0.04980788193857978
249700000,0.06281550430115293
249800000,0.0512151455303462
249900000,0.06323000901873874
250000000,0.0643739972006849
250100000,0.050450363651799064
250200000,0.059847936403145265
250300000,0.06480588220340815
250400000,0.05231693501080209
250500000,0.050878354628157194
250600000,0.060450944972745724
250700000,0.06909731454297044
250800000,0.05767349623286484
250900000,0.051000143412654526
251000000,0.06955052313787988
251100000,0.06352450955870416
251200000,0.0537768622489365
251300000,0.06619530881456973
251400000,0.052010252164599424
251500000,0.06792338013967554
251600000,0.052774754284160855
251700000,0.06458206619916952
251800000,0.06604698657644276
251900000,0.06706935383484791
252000000,0.06621935735737147
252100000,0.0693949484591657
252200000,0.05385690626225649
252300000,0.06496949587167888
252400000,0.058555523078237214
252500000,0.06790843610512398
252600000,0.06747532785473244
252700000,0.06436701486748708
252800000,0.06236496410230928
252900000,0.06351711803873974
253000000,0.057543585615996436
253100000,0.06053744122351906
253200000,0.04959325150649001
253300000,0.06072346126497426
253400000,0.06658761135811722
253500000,0.056700969295591375
253600000,0.05790271962798982
253700000,0.06322015656012221
253800000,0.054251644810545556
253900000,0.059539980094759866
254000000,0.06570676734535454
254100000,0.05034294823329147
254200000,0.04770623259675703
254300000,0.04706467342378348
254400000,0.054861096908078
254500000,0.05973219921349551
254600000,0.046590421124383045
254700000,0.046460369012665814
254800000,0.06088913892429366
254900000,0.05743515736682871
255000000,0.04661019523051458
255100000,0.05271355761347958
255200000,0.05685230376582259
255300000,0.04625362240573495
255400000,0.06306653542517779
255500000,0.05877849565668043
255600000,0.05841837311174208
255700000,0.06267978958566914
255800000,0.049912946723164084
255900000,0.044143429331642926
256000000,0.050928167560179205
256100000,0.053335720439304984
256200000,0.053951301361004234
256300000,0.050536367373886115
256400000,0.05134888041954673
256500000,0.05491385964648401
256600000,0.03952357855726003
256700000,0.04383858126029896
256800000,0.05592640812682176
256900000,0.05524283806916978
257000000,0.053303719119827314
257100000,0.0388885354959368
257200000,0.04456206713011389
257300000,0.051956710251104876
257400000,0.05292342644942262
257500000,0.04332856500007998
257600000,0.040794204297462486
257700000,0.040865452427262854
257800000,0.045936432726654645
257900000,0.04027930172638459
258000000,0.05080430535086526
258100000,0.04294272711737076
258200000,0.040895976246913414
258300000,0.04249928583820972
258400000,0.03830454676072954
258500000,0.04864593951182493
258600000,0.042617914309636455
258700000,0.047183571884113915
258800000,0.030805912763804677
258900000,0.03831904248801571
259000000,0.042854430688775286
259100000,0.039226617931057195
259200000,0.036812216282472485
259300000,0.028794863106878007
259400000,0.04170171095475583
259500000,0.037760655083342164
259600000,0.038355225304794974
259700000,0.025995863916888916
259800000,0.021960399012322676
259900000,0.028331026537521085
260000000,0.02909396196393804
260100000,0.02427905130900876
260200000,0.02299609015461939
260300000,0.03166930989158258
260400000,0.0198944216290591
260500000,0.031188318020937397
260600000,0.03377503945502259
260700000,0.01705879016388176
260800000,0.025565025515635633
260900000,0.014919943729773164
261000000,0.029627130980410966
261100000,0.023260849397597025
261200000,0.022572148307500085
261300000,0.026911885923937808
261400000,0.02144936023296726
261500000,0.01122408587864343
261600000,0.018185308687311087
261700000,0.004732198837068165
261800000,0.014656201362673926
261900000,0.006172035636365621
262000000,0.004394819495340478
262100000,0.012340618369542162
262200000,0.010981289685013017
262300000,0.000884444336683611
262400000,0.009680758987943417
262500000,0.000761922889886673
262600000,0.011716833093278183
262700000,0.006339990987310794
262800000,0.006997567964832314
262900000,0.0025626045512915883
263000000,0.002375343516881012
263100000,0.007520839162611639
263200000,-0.001859871176089791
263300000,-0.0067677077447579614
263400000,0.0042976769827928404
263500000,-0.010604061697062624
263600000,0.0035078515004226905
263700000,-0.01017198877759324
263800000,0.0020929624694019967
263900000,-0.00506793606905971
264000000,-0.014785558927595864
264100000,-0.013102691610713944
264200000,-0.01878482643214957
264300000,-0.016881049691425128
264400000,-0.021179126882659296
264500000,-0.011226109600604318
264600000,-0.023994319288170782
264700000,-0.007713620614935069
264800000,-0.022993180341120696
264900000,-0.015167103827700158
265000000,-0.024717987377060897
265100000,-0.02662361086548035
265200000,-0.025066340452564128
265300000,-0.016598454453483947
265400000,-0.02180407512227177
265500000,-0.02322041073671392
265600000,-0.018424619690141697
265700000,-0.019995936019106313
265800000,-0.03164483652754766
265900000,-0.02361983976251874
266000000,-0.020996997054809355
266100000,-0.02427509047151836
266200000,-0.027205039073655513
266300000,-0.04294148875190475
266400000,-0.028617935008607504
266500000,-0.044341288513350924
266600000,-0.032569257508222094
266700000,-0.03359050075523912
266800000,-0.03697731950545096
266900000,-0.030064107907475497
267000000,-0.03572115079725689
267100000,-0.03801056852618631
267200000,-0.04664829318306651
267300000,-0.04222705733510495
267400000,-0.052408007117191846
267500000,-0.04932717873263234
267600000,-0.04053998415188205
267700000,-0.057445432007870056
267800000,-0.05596802553660377
267900000,-0.04229809749157391
268000000,-0.05287288805736252
268100000,-0.050548760540479215
268200000,-0.058104202302174855
268300000,-0.06450544087477168
268400000,-0.049733741184633945
268500000,-0.05790515222363339
268600000,-0.052885386668939396
268700000,-0.058337785341373766
268800000,-0.05778051521999504
268900000,-0.05716093076291993
269000000,-0.05883537054339741
269100000,-0.07182273717371257
269200000,-0.06281015915832819
269300000,-0.06265867401403949
269400000,-0.059358714280605865
269500000,-0.06598001347550117
269600000,-0.07607754719663457
269700000,-0.06052662067464147
269800000,-0.07434121004138675
269900000,-0.06583506627233637
270000000,-0.08070345198570433
270100000,-0.07037808478537141
270200000,-0.08165478413249812
270300000,-0.08485565356215176
270400000,-0.08170152966846647
270500000,-0.08426687178710146
270600000,-0.0748863730208256
270700000,-0.0865288519275761
270800000,-0.08730178238033848
270900000,-0.0821307518199455
271000000,-0.08607765253886002
271100000,-0.08638902643924129
271200000,-0.08039580585249895
271300000,-0.08241435328240064
271400000,-0.07631858713937313
271500000,-0.08501234732998685
271600000,-0.07906822045466733
271700000,-0.09094572559600914
